interval_id,participant_id,video_id,start_timestamp,end_timestamp,middle_noun
RgVJMYRKLA,P30,P30_05,0:44:56.390000,0:44:59.390000,41
FwuXUeIWFr,P30,P30_05,0:40:56.390000,0:40:59.390000,41
BqeoYZBeda,P28,P28_103,0:03:39.940000,0:03:42.940000,41
kEqhvyQQUu,P37,P37_102,0:10:50.300000,0:10:53.300000,41
gYQwrANxqK,P04,P04_03,0:00:34.060000,0:00:37.060000,41
WuxbkyeSHc,P01,P01_01,0:10:19.140000,0:10:22.140000,41
MIxMrfhzem,P01,P01_105,0:01:14.030000,0:01:17.030000,41
ZOrDQlNoCH,P24,P24_07,0:09:41.290000,0:09:44.290000,41
LCXOfYwdoR,P01,P01_01,0:09:43.140000,0:09:46.140000,41
GvYpGDQssY,P24,P24_07,0:09:28.290000,0:09:31.290000,41
JmmuQGaBah,P28,P28_05,0:08:12.610000,0:08:15.610000,41
xGncRiiynB,P01,P01_105,0:05:06.030000,0:05:09.030000,41
iSZTfZJVDE,P01,P01_01,0:10:26.140000,0:10:29.140000,41
rFnXzCkdzo,P04,P04_02,0:04:45.410000,0:04:48.410000,41
csSjLoRTSD,P30,P30_05,0:40:54.390000,0:40:57.390000,41
GxkajlpOHG,P04,P04_02,0:12:32.410000,0:12:35.410000,41
YLCHXCZKfD,P08,P08_05,0:17:19.140000,0:17:22.140000,41
nNxGEakAxJ,P37,P37_102,0:08:56.300000,0:08:59.300000,41
uiYtcXJBcI,P01,P01_105,0:03:59.030000,0:04:02.030000,41
faTAbtfwtM,P04,P04_109,0:02:21.280000,0:02:24.280000,41
jJjuInMZtj,P37,P37_102,0:10:54.300000,0:10:57.300000,41
UUwoSQXjCI,P37,P37_102,0:05:54.300000,0:05:57.300000,41
YGBgmBfheL,P24,P24_07,0:10:23.290000,0:10:26.290000,41
SQNMwPkCJA,P37,P37_102,0:03:26.300000,0:03:29.300000,41
nheEGgWLVY,P04,P04_02,0:12:15.410000,0:12:18.410000,41
rOpSEAHNMb,P30,P30_02,0:02:26.940000,0:02:29.940000,41
oOfEZtnomk,P28,P28_103,0:09:49.940000,0:09:52.940000,41
cLazrGBjIS,P28,P28_103,0:03:42.940000,0:03:45.940000,41
rwAEqgiZBK,P22,P22_16,0:10:26.960000,0:10:29.960000,41
bDXPDSmDfe,P37,P37_102,0:04:04.300000,0:04:07.300000,41
WNRTHyqwHZ,P24,P24_07,0:10:34.290000,0:10:37.290000,41
rJEChNJQZl,P04,P04_02,0:02:57.410000,0:03:00.410000,41
NhnfyVMhgE,P01,P01_01,0:10:22.140000,0:10:25.140000,41
PIEuqcEQxa,P04,P04_03,0:10:43.060000,0:10:46.060000,41
slpAGXhxWF,P04,P04_02,0:05:11.410000,0:05:14.410000,41
SnETtLryLs,P01,P01_01,0:10:24.140000,0:10:27.140000,41
WTVqdqtzuA,P01,P01_105,0:05:08.030000,0:05:11.030000,41
OtFlqIMXWu,P01,P01_17,0:07:18,0:07:21,41
ejrEcHenRw,P22,P22_16,0:12:53.960000,0:12:56.960000,41
PKluyjWlCv,P24,P24_07,0:09:49.290000,0:09:52.290000,41
CoSDUSOfCx,P04,P04_02,0:05:37.410000,0:05:40.410000,41
zlpnqhcULD,P28,P28_103,0:09:24.940000,0:09:27.940000,41
vdFTrbjFiu,P28,P28_04,0:04:40.210000,0:04:43.210000,41
PXKhlnkxTp,P37,P37_102,0:04:05.300000,0:04:08.300000,41
gdSWfLlaVb,P22,P22_16,0:13:06.960000,0:13:09.960000,41
ViRarwMkco,P04,P04_109,0:00:37.280000,0:00:40.280000,41
qduawHIAYQ,P04,P04_02,0:12:34.410000,0:12:37.410000,41
kZzRkOxaYF,P04,P04_109,0:03:04.280000,0:03:07.280000,41
VBlUpMaoMs,P04,P04_03,0:10:57.060000,0:11:00.060000,41
vUxmlTHydM,P37,P37_102,0:11:00.300000,0:11:03.300000,41
lJuHPejZpm,P28,P28_103,0:03:45.940000,0:03:48.940000,41
jarxyiVagX,P04,P04_109,0:01:38.280000,0:01:41.280000,41
iHPyxZQbnu,P24,P24_07,0:10:11.290000,0:10:14.290000,41
XmPlEkxWNw,P24,P24_07,0:09:31.290000,0:09:34.290000,41
QfTIBFaAXy,P28,P28_103,0:01:48.940000,0:01:51.940000,41
WWdrCfizGc,P22,P22_16,0:10:36.960000,0:10:39.960000,41
wlFzJbJhiB,P30,P30_05,0:44:24.390000,0:44:27.390000,41
ZHLGSOhOdM,P24,P24_07,0:10:50.290000,0:10:53.290000,41
NJxSCuDvne,P37,P37_102,0:06:06.300000,0:06:09.300000,41
zACMVeVXJe,P30,P30_05,0:44:53.390000,0:44:56.390000,41
gqrQIfTJIn,P04,P04_02,0:05:07.410000,0:05:10.410000,41
TItBMNdDHI,P22,P22_16,0:12:58.960000,0:13:01.960000,41
QhVLTZTcFK,P30,P30_05,0:42:49.390000,0:42:52.390000,41
HapfmgecSD,P04,P04_03,0:10:47.060000,0:10:50.060000,41
tNNBQuLKHc,P37,P37_102,0:08:46.300000,0:08:49.300000,41
nwCboqVqLs,P04,P04_03,0:10:51.060000,0:10:54.060000,41
yOwKUCHRSA,P04,P04_02,0:06:22.410000,0:06:25.410000,41
HTkzVyuYXe,P22,P22_16,0:10:35.960000,0:10:38.960000,41
xFYOrBJEwq,P04,P04_109,0:02:52.280000,0:02:55.280000,41
jLtwhCpJOU,P30,P30_05,0:44:08.390000,0:44:11.390000,41
mqlvYUKQAw,P04,P04_02,0:12:42.410000,0:12:45.410000,41
dmGzJmVxbl,P24,P24_07,0:08:39.290000,0:08:42.290000,41
oxEXbCmjOn,P04,P04_02,0:05:04.410000,0:05:07.410000,41
ZXfAjllQKL,P01,P01_01,0:09:25.140000,0:09:28.140000,41
taUSXagqJb,P01,P01_17,0:06:43,0:06:46,41
seSTNTdiir,P04,P04_02,0:05:42.410000,0:05:45.410000,41
CRUzCLHNEf,P30,P30_05,0:42:24.390000,0:42:27.390000,41
xPORNjGzwz,P04,P04_109,0:03:18.280000,0:03:21.280000,41
AUneQVQBby,P04,P04_109,0:03:03.280000,0:03:06.280000,41
bMLqNZiIZU,P28,P28_103,0:09:51.940000,0:09:54.940000,41
hhaYgLABgf,P04,P04_02,0:07:12.410000,0:07:15.410000,41
YYBiyqXwub,P24,P24_07,0:09:54.290000,0:09:57.290000,41
eMMyzofTMf,P22,P22_16,0:12:47.960000,0:12:50.960000,41
QKnnmvpSfV,P24,P24_07,0:09:42.290000,0:09:45.290000,41
GdtEWBSmgv,P30,P30_05,0:42:14.390000,0:42:17.390000,41
PgRJgEhVfb,P04,P04_02,0:06:34.410000,0:06:37.410000,41
LzlSXXbnZJ,P04,P04_109,0:03:15.280000,0:03:18.280000,41
xfKwiZJufF,P04,P04_109,0:03:21.280000,0:03:24.280000,41
OfjiysSQBL,P28,P28_05,0:08:11.610000,0:08:14.610000,41
cxxizTbDkV,P24,P24_07,0:09:11.290000,0:09:14.290000,41
dBWdnxJmqK,P30,P30_05,0:44:12.390000,0:44:15.390000,41
SklRIElCVm,P01,P01_105,0:05:34.030000,0:05:37.030000,41
wjelAFSoEx,P04,P04_02,0:03:22.410000,0:03:25.410000,41
eOjrJeytIR,P37,P37_102,0:10:38.300000,0:10:41.300000,41
iwzOFpCdlK,P04,P04_109,0:00:57.280000,0:01:00.280000,41
McmpKCTKgq,P37,P37_102,0:07:59.300000,0:08:02.300000,41
yLhhwSTIJB,P22,P22_16,0:10:12.960000,0:10:15.960000,41
cfrhdyfNeZ,P04,P04_02,0:06:33.410000,0:06:36.410000,41
LtykgodrLh,P01,P01_17,0:07:07,0:07:10,41
SRmayMTHkA,P01,P01_17,0:06:28,0:06:31,41
LDbhfgYQVt,P04,P04_03,0:10:48.060000,0:10:51.060000,41
NRMxBRJVRe,P04,P04_02,0:06:31.410000,0:06:34.410000,41
TvIdzuEbAE,P24,P24_07,0:09:21.290000,0:09:24.290000,41
ABuMXmotlN,P22,P22_16,0:13:03.960000,0:13:06.960000,41
xqNLUQSAIo,P37,P37_102,0:01:58.300000,0:02:01.300000,41
WhpUCmcqhm,P37,P37_102,0:08:00.300000,0:08:03.300000,41
fSdAgfizle,P04,P04_02,0:06:14.410000,0:06:17.410000,41
BdlKCDrpyB,P01,P01_01,0:10:33.140000,0:10:36.140000,41
zBachXKkrH,P24,P24_07,0:10:30.290000,0:10:33.290000,41
RJMgsJggSt,P24,P24_07,0:09:52.290000,0:09:55.290000,41
FyvDlqhbTj,P04,P04_02,0:06:47.410000,0:06:50.410000,41
XKZRJqQFpP,P24,P24_07,0:10:28.290000,0:10:31.290000,41
lIPmlxPisR,P04,P04_02,0:03:24.410000,0:03:27.410000,41
XyYzdzydtE,P04,P04_109,0:03:48.280000,0:03:51.280000,41
voCfVdXFey,P01,P01_17,0:07:34,0:07:37,41
fQxSexOuWW,P24,P24_07,0:09:27.290000,0:09:30.290000,41
mqmRQbitlX,P04,P04_109,0:03:35.280000,0:03:38.280000,41
TNLBiAkCOg,P01,P01_17,0:07:13,0:07:16,41
szHgnXErec,P04,P04_109,0:00:43.280000,0:00:46.280000,41
MamWBehwst,P04,P04_02,0:03:27.410000,0:03:30.410000,41
DmyvEcRlNr,P30,P30_05,0:42:57.390000,0:43:00.390000,41
LHlBPwYehy,P01,P01_17,0:07:05,0:07:08,41
WgUGRwPTmx,P30,P30_05,0:40:45.390000,0:40:48.390000,41
SVOaJMSbpd,P37,P37_102,0:04:59.300000,0:05:02.300000,41
fgGUhqwDZw,P04,P04_02,0:12:29.410000,0:12:32.410000,41
lXMCTXiclm,P04,P04_02,0:06:19.410000,0:06:22.410000,41
CVROEggzcJ,P04,P04_02,0:03:00.410000,0:03:03.410000,41
MuDrytWWDr,P30,P30_05,0:43:11.390000,0:43:14.390000,41
DmpJTHCPgM,P30,P30_05,0:43:04.390000,0:43:07.390000,41
clrwlBacti,P04,P04_02,0:12:13.410000,0:12:16.410000,41
JQQqYAjXOo,P28,P28_103,0:03:59.940000,0:04:02.940000,41
FiatOSPTGn,P28,P28_103,0:09:05.940000,0:09:08.940000,41
qtpYmbLeQC,P04,P04_02,0:05:24.410000,0:05:27.410000,41
ZACbOrCYdg,P04,P04_109,0:00:56.280000,0:00:59.280000,41
QGalnwdIbd,P37,P37_102,0:03:20.300000,0:03:23.300000,41
olBazZOSNx,P30,P30_05,0:44:20.390000,0:44:23.390000,41
EnnrBVaGbh,P04,P04_03,0:10:46.060000,0:10:49.060000,41
zNxaFJcTYW,P30,P30_05,0:43:35.390000,0:43:38.390000,41
pYxqlIDVZM,P37,P37_102,0:06:56.300000,0:06:59.300000,41
QlUANLgpVj,P04,P04_02,0:06:37.410000,0:06:40.410000,41
jWswAPYywz,P30,P30_05,0:00:36.390000,0:00:39.390000,41
RxeHjkjaeg,P04,P04_02,0:06:53.410000,0:06:56.410000,41
kmRMKJlqJZ,P28,P28_103,0:09:26.940000,0:09:29.940000,41
PuDOtXuubK,P30,P30_05,0:44:00.390000,0:44:03.390000,41
XZDUQfPSdi,P04,P04_02,0:06:28.410000,0:06:31.410000,41
shmHUFIFil,P08,P08_05,0:17:34.140000,0:17:37.140000,41
MBoEWCKYAW,P04,P04_109,0:08:19.280000,0:08:22.280000,41
lvebIvoPLq,P30,P30_05,0:45:16.390000,0:45:19.390000,41
mWMFlmZjNR,P01,P01_105,0:04:53.030000,0:04:56.030000,41
IuDWUvBcPW,P37,P37_102,0:06:16.300000,0:06:19.300000,41
ySZgbjqXkC,P28,P28_103,0:04:09.940000,0:04:12.940000,41
dRlBoYSTFQ,P01,P01_17,0:07:28,0:07:31,41
KPDkFzsBOE,P01,P01_01,0:09:58.140000,0:10:01.140000,41
lmlkuPvuAn,P22,P22_16,0:12:54.960000,0:12:57.960000,41
qHwsMQJnlq,P28,P28_103,0:09:28.940000,0:09:31.940000,41
KyhTEAeaWd,P24,P24_07,0:11:01.290000,0:11:04.290000,41
PWgzMMnZeM,P37,P37_102,0:05:31.300000,0:05:34.300000,41
HtjgylcdWs,P28,P28_05,0:08:07.610000,0:08:10.610000,41
fMXIfQxMgW,P01,P01_105,0:04:06.030000,0:04:09.030000,41
HKKMNZzCDE,P22,P22_16,0:12:25.960000,0:12:28.960000,41
vIhmauUALZ,P28,P28_103,0:04:07.940000,0:04:10.940000,41
rajPiELQoq,P30,P30_05,0:43:50.390000,0:43:53.390000,41
rDQBTqJBrQ,P37,P37_102,0:02:00.300000,0:02:03.300000,41
mCdGkNVZTe,P28,P28_103,0:01:49.940000,0:01:52.940000,41
euZoFzixlV,P22,P22_14,0:02:48.490000,0:02:51.490000,41
qbdSIJrZPm,P04,P04_02,0:06:49.410000,0:06:52.410000,41
ydojAuLHgD,P04,P04_02,0:05:33.410000,0:05:36.410000,41
gnSPGzCRGr,P01,P01_01,0:10:27.140000,0:10:30.140000,41
drFCvUoxPK,P04,P04_02,0:06:23.410000,0:06:26.410000,41
gDkqBplNKx,P37,P37_102,0:03:32.300000,0:03:35.300000,41
QuqJMvaHxR,P37,P37_102,0:06:15.300000,0:06:18.300000,41
CqwoUnqOMZ,P04,P04_02,0:06:54.410000,0:06:57.410000,41
BYppaxLVWs,P22,P22_16,0:10:42.960000,0:10:45.960000,41
otnWvDtJxl,P37,P37_102,0:10:39.300000,0:10:42.300000,41
JlXYeEXYTX,P04,P04_02,0:06:57.410000,0:07:00.410000,41
HWcgtlKzdB,P04,P04_02,0:07:10.410000,0:07:13.410000,41
sBCsbeYyas,P37,P37_102,0:06:02.300000,0:06:05.300000,41
TLBpcQeEmo,P24,P24_07,0:09:12.290000,0:09:15.290000,41
WDEPrJJVDc,P08,P08_05,0:17:18.140000,0:17:21.140000,41
nFEaSXbXOk,P30,P30_05,0:42:52.390000,0:42:55.390000,41
pZBKECcGot,P01,P01_105,0:04:01.030000,0:04:04.030000,41
xwocJDEWpo,P01,P01_105,0:05:28.030000,0:05:31.030000,41
hkbjFZFjeU,P24,P24_07,0:09:34.290000,0:09:37.290000,41
nwWCXtOrTl,P04,P04_02,0:12:17.410000,0:12:20.410000,41
kzrEEeqxjO,P30,P30_05,0:40:53.390000,0:40:56.390000,41
kbgnePaDwx,P04,P04_109,0:01:22.280000,0:01:25.280000,41
giEPCYGxgy,P04,P04_02,0:05:25.410000,0:05:28.410000,41
VcWvjvFaOs,P30,P30_05,0:42:13.390000,0:42:16.390000,41
jhVJMUrPXa,P06,P06_08,0:00:16.420000,0:00:19.420000,41
enfVTzvqBe,P30,P30_02,0:02:05.940000,0:02:08.940000,41
CtxVxgjVYE,P08,P08_05,0:17:28.140000,0:17:31.140000,41
ZHZkEhrsjB,P01,P01_17,0:06:26,0:06:29,41
OVPmzaLEFH,P04,P04_02,0:06:17.410000,0:06:20.410000,41
bIucpqlAor,P30,P30_05,0:42:41.390000,0:42:44.390000,41
SIjVysVuil,P01,P01_17,0:06:29,0:06:32,41
YTSsVZAkCE,P06,P06_09,0:14:26.400000,0:14:29.400000,41
XtQOzvqfHR,P04,P04_109,0:02:51.280000,0:02:54.280000,41
vMwHBrMqGK,P04,P04_03,0:09:46.060000,0:09:49.060000,41
wBBUHXMSok,P26,P26_108,0:01:39.740000,0:01:42.740000,45
EkQrGWbzXp,P35,P35_104,0:36:23.760000,0:36:26.760000,45
GrAdJoJjLU,P35,P35_101,0:03:05.570000,0:03:08.570000,45
FUksCEKQWK,P26,P26_28,0:00:36.910000,0:00:39.910000,45
ayKpjghqAk,P35,P35_104,0:07:16.760000,0:07:19.760000,45
vqJxpDDkeq,P05,P05_03,0:09:29.900000,0:09:32.900000,45
DIKHvxkreu,P26,P26_28,0:01:17.910000,0:01:20.910000,45
UeaUgeKdtx,P35,P35_104,0:35:38.760000,0:35:41.760000,45
rinIqUVBzJ,P35,P35_104,0:30:41.760000,0:30:44.760000,45
ocEJtcfHVi,P05,P05_03,0:09:20.900000,0:09:23.900000,45
RBVCkCdose,P22,P22_07,0:35:50.690000,0:35:53.690000,45
GoysVBNcDa,P24,P24_05,0:26:15.140000,0:26:18.140000,45
JyGqnrNpsA,P02,P02_104,0:06:06.190000,0:06:09.190000,45
YAgDDAgGlx,P35,P35_104,0:35:22.760000,0:35:25.760000,45
OAsNmrEjgN,P05,P05_03,0:09:21.900000,0:09:24.900000,45
wrQKffNpQC,P25,P25_104,0:11:44.060000,0:11:47.060000,45
XvrFnADSsc,P05,P05_08,0:04:57.210000,0:05:00.210000,45
udBLfWNTtt,P22,P22_07,0:34:04.690000,0:34:07.690000,45
wtULiOQzOl,P26,P26_07,0:00:10.570000,0:00:13.570000,45
gaBbMEOIAR,P35,P35_101,0:01:04.570000,0:01:07.570000,45
KGbBzqtUah,P25,P25_106,0:18:21.220000,0:18:24.220000,45
agytureOsG,P35,P35_103,0:05:13,0:05:16,45
CgnxVUKfZs,P25,P25_104,0:03:17.060000,0:03:20.060000,45
DZZzNPHBQu,P26,P26_110,0:01:51.520000,0:01:54.520000,45
olJAXhhplI,P35,P35_104,0:08:06.760000,0:08:09.760000,45
uvMMatbOpg,P24,P24_08,0:21:31.410000,0:21:34.410000,45
kKPvQZpWcu,P35,P35_104,0:38:18.760000,0:38:21.760000,45
KFuFjZkoRn,P35,P35_104,0:37:24.760000,0:37:27.760000,45
YDyqWDTjHr,P25,P25_104,0:03:10.060000,0:03:13.060000,45
clsyiNdDvu,P28,P28_108,0:01:12.680000,0:01:15.680000,45
ROuTkeQfZO,P35,P35_104,0:07:17.760000,0:07:20.760000,45
HnnwoXjNTQ,P13,P13_08,0:31:34.420000,0:31:37.420000,45
CqDrBVYSCP,P35,P35_103,0:04:43,0:04:46,45
KgLYLAdMzH,P13,P13_08,0:35:12.420000,0:35:15.420000,45
AEsMUoEzRj,P22,P22_07,0:32:40.690000,0:32:43.690000,45
xKcDEBVHWJ,P26,P26_04,0:01:08.890000,0:01:11.890000,45
XWaNKXMSFu,P25,P25_02,0:00:29.630000,0:00:32.630000,45
ogZjaEvQin,P25,P25_02,0:00:03.630000,0:00:06.630000,45
CFyuplzQBK,P05,P05_03,0:11:44.900000,0:11:47.900000,45
MjAKYRrATn,P26,P26_07,0:00:11.570000,0:00:14.570000,45
eGJkIQUDXm,P05,P05_03,0:07:52.900000,0:07:55.900000,45
gOTpoDdbII,P22,P22_07,0:21:05.690000,0:21:08.690000,45
hyXqlzfArB,P24,P24_05,0:21:05.140000,0:21:08.140000,45
yfFZtPofeD,P26,P26_28,0:01:23.910000,0:01:26.910000,45
ZxCWzGfTCI,P35,P35_104,0:35:35.760000,0:35:38.760000,45
DHYGXMHesT,P25,P25_106,0:25:43.220000,0:25:46.220000,45
uDvxVGDvzb,P24,P24_08,0:15:25.410000,0:15:28.410000,45
VjoAjVaYMD,P22,P22_07,0:29:35.690000,0:29:38.690000,45
LxsFogjaFh,P13,P13_08,0:23:06.420000,0:23:09.420000,45
DFZtIpcKEF,P35,P35_104,0:37:32.760000,0:37:35.760000,45
xOgTjKhnUx,P22,P22_07,0:34:54.690000,0:34:57.690000,45
hymcUGlsws,P26,P26_15,0:00:10.340000,0:00:13.340000,45
onQcRStlJJ,P24,P24_08,0:00:58.410000,0:01:01.410000,45
hERwnOWWKS,P13,P13_08,0:35:02.420000,0:35:05.420000,45
AgRvrORKVA,P26,P26_28,0:00:43.910000,0:00:46.910000,45
dNahvkLJOx,P13,P13_08,0:31:40.420000,0:31:43.420000,45
AwTQREFPQc,P28,P28_108,0:01:52.680000,0:01:55.680000,45
tJlqBzjxCM,P35,P35_104,0:38:06.760000,0:38:09.760000,45
dkIugTrdOv,P26,P26_107,0:02:18.420000,0:02:21.420000,45
ELvsBtOadx,P25,P25_106,0:26:05.220000,0:26:08.220000,45
jOZwxKixBU,P28,P28_108,0:04:34.680000,0:04:37.680000,45
QkpzNbjMpE,P25,P25_02,0:00:33.630000,0:00:36.630000,45
OnERBubVha,P35,P35_104,0:35:56.760000,0:35:59.760000,45
AFAwuuCrXx,P28,P28_108,0:00:03.680000,0:00:06.680000,45
EBFgUbErhl,P26,P26_28,0:00:41.910000,0:00:44.910000,45
klPbziimzo,P22,P22_07,0:31:31.690000,0:31:34.690000,45
UumpudMBhg,P26,P26_110,0:00:11.520000,0:00:14.520000,45
HBGaovLkfw,P35,P35_101,0:02:31.570000,0:02:34.570000,45
erCAsDHKHZ,P25,P25_02,0:00:54.630000,0:00:57.630000,45
hknShhbVqg,P13,P13_08,0:23:31.420000,0:23:34.420000,45
PSonEQtSyM,P28,P28_108,0:03:48.680000,0:03:51.680000,45
nGyGjCYoKC,P05,P05_03,0:09:16.900000,0:09:19.900000,45
ErIVFSlmEq,P35,P35_104,0:37:51.760000,0:37:54.760000,45
yVQjzuZoUZ,P22,P22_07,0:32:08.690000,0:32:11.690000,45
GOwUjQHvjD,P28,P28_107,0:00:03.290000,0:00:06.290000,45
uoeIqCrEEt,P35,P35_104,0:07:43.760000,0:07:46.760000,45
HHvRkhKrjC,P26,P26_110,0:04:11.520000,0:04:14.520000,45
TWaOtOQmjT,P02,P02_104,0:07:42.190000,0:07:45.190000,45
dsharPBagP,P28,P28_108,0:00:04.680000,0:00:07.680000,45
ZravrKYffx,P26,P26_108,0:01:47.740000,0:01:50.740000,45
hNPqMJMROJ,P25,P25_104,0:08:32.060000,0:08:35.060000,45
kyVnfvhxDm,P35,P35_101,0:02:10.570000,0:02:13.570000,45
JPncxkxjqv,P25,P25_02,0:01:02.630000,0:01:05.630000,45
KZtAroqEJP,P02,P02_104,0:07:43.190000,0:07:46.190000,45
jcJHtagySN,P25,P25_104,0:03:19.060000,0:03:22.060000,45
LvOGfazITR,P12,P12_06,0:02:06.090000,0:02:09.090000,45
piabMjmoMR,P35,P35_103,0:03:54,0:03:57,45
IrYZbakWYE,P24,P24_08,0:17:34.410000,0:17:37.410000,45
EgXmLofdsL,P22,P22_07,0:31:30.690000,0:31:33.690000,45
epaVFdldgq,P35,P35_104,0:26:18.760000,0:26:21.760000,45
MybWmRwtrM,P35,P35_104,0:38:05.760000,0:38:08.760000,45
eHXnPpkSGr,P13,P13_08,0:35:00.420000,0:35:03.420000,45
HHKSyCYicX,P25,P25_106,0:20:39.220000,0:20:42.220000,45
ldhOSNJGXs,P24,P24_05,0:01:54.140000,0:01:57.140000,45
moERLAOTyQ,P35,P35_103,0:05:17,0:05:20,45
tayXwnHeZd,P24,P24_08,0:17:29.410000,0:17:32.410000,45
egGJHIKlMJ,P24,P24_08,0:20:07.410000,0:20:10.410000,45
GASzVNQlsk,P26,P26_26,0:00:07.430000,0:00:10.430000,45
TMHUSPlycw,P25,P25_106,0:25:45.220000,0:25:48.220000,45
cYDLlwXpWo,P13,P13_08,0:38:46.420000,0:38:49.420000,45
QeuKbIVeHj,P26,P26_08,0:00:05.340000,0:00:08.340000,45
lNNPcolrvX,P35,P35_104,0:37:19.760000,0:37:22.760000,45
CCbtjoCjSG,P24,P24_05,0:25:04.140000,0:25:07.140000,45
xgSXsoVXwg,P22,P22_07,0:29:34.690000,0:29:37.690000,45
tKOEXVcIVC,P13,P13_08,0:38:49.420000,0:38:52.420000,45
gXplbosFIk,P28,P28_108,0:03:57.680000,0:04:00.680000,45
ZwjEahMrLF,P25,P25_106,0:24:18.220000,0:24:21.220000,45
UNzdLeDkkP,P13,P13_08,0:38:43.420000,0:38:46.420000,45
yXKqtIUnTa,P02,P02_129,0:00:47.180000,0:00:50.180000,45
wLcuzKltdr,P24,P24_08,0:13:56.410000,0:13:59.410000,45
BwrZIjJGHw,P25,P25_02,0:00:34.630000,0:00:37.630000,45
CWTmSeGERa,P26,P26_14,0:00:08.750000,0:00:11.750000,45
sTiJqhTMKd,P28,P28_108,0:03:36.680000,0:03:39.680000,45
joOpoAJayV,P28,P28_108,0:01:29.680000,0:01:32.680000,45
xQnuAoBGay,P05,P05_08,0:08:49.210000,0:08:52.210000,45
BXsVfVinbO,P25,P25_106,0:25:08.220000,0:25:11.220000,45
aAtsvRxUaF,P25,P25_02,0:00:57.630000,0:01:00.630000,45
MjSuTVuESB,P26,P26_110,0:04:18.520000,0:04:21.520000,45
xQfGxxjBkc,P25,P25_106,0:24:31.220000,0:24:34.220000,45
tYuxNeSmpz,P25,P25_106,0:24:09.220000,0:24:12.220000,45
UsAxJfjPnz,P13,P13_08,0:35:11.420000,0:35:14.420000,45
tUNOJhlbEx,P22,P22_07,0:20:43.690000,0:20:46.690000,45
kuwxprIVMr,P05,P05_03,0:06:58.900000,0:07:01.900000,45
kDwtQCQbsm,P25,P25_106,0:21:12.220000,0:21:15.220000,45
PMSTpemxaq,P24,P24_08,0:14:00.410000,0:14:03.410000,45
OCZyjVAEUT,P25,P25_106,0:19:40.220000,0:19:43.220000,45
BwWRzxHcNI,P13,P13_08,0:23:09.420000,0:23:12.420000,45
MnRfETzpXx,P22,P22_07,0:34:00.690000,0:34:03.690000,45
jPgKfOJiFN,P35,P35_104,0:26:10.760000,0:26:13.760000,45
kgWumDBiHo,P05,P05_03,0:08:19.900000,0:08:22.900000,45
NPpUqXAziH,P25,P25_02,0:00:27.630000,0:00:30.630000,45
evpekCAvpB,P25,P25_106,0:25:41.220000,0:25:44.220000,45
iHwjMumtXN,P24,P24_08,0:17:42.410000,0:17:45.410000,45
zOSSkSCyLP,P26,P26_16,0:00:27,0:00:30,45
gPwKSIdAId,P35,P35_104,0:07:18.760000,0:07:21.760000,45
cTnoPqUWsm,P26,P26_06,0:00:06.840000,0:00:09.840000,45
gvwtmmVuVx,P13,P13_08,0:22:41.420000,0:22:44.420000,45
BOxyIdDXRI,P24,P24_05,0:25:18.140000,0:25:21.140000,45
VTwSdLKgcG,P22,P22_07,0:34:48.690000,0:34:51.690000,45
NYDFpGXtfi,P26,P26_08,0:00:09.340000,0:00:12.340000,45
XtaVzJubEG,P26,P26_14,0:00:03.750000,0:00:06.750000,45
FWFdaGRNHP,P26,P26_26,0:00:13.430000,0:00:16.430000,45
gRqBHIbIFi,P35,P35_101,0:02:51.570000,0:02:54.570000,45
TzsHYMbclk,P25,P25_106,0:18:46.220000,0:18:49.220000,45
SIcOuDXpRE,P35,P35_101,0:01:49.570000,0:01:52.570000,45
MdSeslVzCX,P26,P26_110,0:00:10.520000,0:00:13.520000,45
XzUnbdjnwu,P35,P35_101,0:02:34.570000,0:02:37.570000,45
FJCWiyGydO,P28,P28_108,0:03:47.680000,0:03:50.680000,45
KxrAxydbru,P25,P25_106,0:23:32.220000,0:23:35.220000,45
agjgyQdAmx,P35,P35_103,0:05:37,0:05:40,45
gYWYbfzFcm,P22,P22_07,0:13:33.690000,0:13:36.690000,45
XHeIwVVhqC,P35,P35_104,0:07:15.760000,0:07:18.760000,45
ypYBhGYzMG,P25,P25_106,0:21:03.220000,0:21:06.220000,45
hEegJOwVCu,P05,P05_08,0:08:38.210000,0:08:41.210000,45
ImUnJnaGPA,P35,P35_103,0:05:43,0:05:46,45
QXYVYgDkaK,P13,P13_08,0:31:37.420000,0:31:40.420000,45
ctmPhRxpfw,P26,P26_110,0:03:52.520000,0:03:55.520000,45
bIDAnILkNr,P25,P25_104,0:11:45.060000,0:11:48.060000,45
OxIikOoiZd,P26,P26_28,0:01:22.910000,0:01:25.910000,45
oSwVEwwhWR,P13,P13_08,0:36:01.420000,0:36:04.420000,45
vRywuJJxLK,P35,P35_104,0:35:49.760000,0:35:52.760000,45
jqKArUmLAa,P25,P25_106,0:19:20.220000,0:19:23.220000,45
wOWwHncaFb,P26,P26_28,0:00:34.910000,0:00:37.910000,45
ZBeCAnzRAs,P26,P26_28,0:01:38.910000,0:01:41.910000,45
aueQolIait,P26,P26_26,0:00:17.430000,0:00:20.430000,45
XekIqthsZr,P22,P22_07,0:34:49.690000,0:34:52.690000,45
sOxMDOjSUZ,P13,P13_08,0:38:34.420000,0:38:37.420000,45
wQDDhzWCAT,P24,P24_08,0:21:08.410000,0:21:11.410000,45
